Id,SalePrice
2052,114475.02778549449
2053,114982.91951627037
2054,118549.00205775867
2055,184584.73217378973
2056,142789.99177625007
2057,104571.13903536473
2058,216571.07078661342
2059,122347.34961252072
2060,207958.59221553753
2061,172374.68509394536
2062,113205.29845855478
2063,115501.65167310336
2064,119299.9992278654
2065,124135.81109629342
2066,221914.7743858173
2067,188129.13386316385
2068,165263.16555219196
2069,144335.34782069194
2070,120188.8097567232
2071,88837.33580736941
2072,155360.31211295322
2073,105586.92249691651
2074,139615.6684589008
2075,110284.92100659345
2076,114739.81407693954
2077,132505.18422803842
2078,103428.382641119
2079,162237.4960196508
2080,128452.89080788843
2081,104814.24447469559
2082,131731.47089492643
2083,174660.19788243686
2084,108264.194509547
2085,114855.94658357641
2086,116887.51350667994
2087,141012.37071853448
2088,176194.71350082158
2089,88837.33580736941
2090,127415.42649422247
2091,197028.07957779893
2092,235384.74567743533
2093,224444.42792453067
2094,133912.7269137292
2095,176966.35621215147
2096,117660.19152890088
2097,110157.94807389946
2098,163359.6068726734
2099,85673.85291607722
2100,135297.55343641475
2101,170733.8420840898
2102,157137.93317066884
2103,132642.99758678948
2104,262535.272421831
2105,168565.4971131262
2106,141404.1299426735
2107,250462.00338984662
2108,128452.89080788843
2109,142292.9404715313
2110,148641.58710622985
2111,184818.03249795453
2112,215312.1818857308
2113,126664.42932411573
2114,136822.26393963344
2115,185325.92422873044
2116,124008.83816359943
2117,184711.7051064837
2118,195515.2448115284
2119,101650.7615834034
2120,127426.26692027957
2121,117279.27273081896
2122,147752.77657737205
2123,136589.9989263597
2124,219237.5023731868
2125,205651.39857493187
2126,182034.43309385324
2127,185578.83478322733
2128,177326.62946901025
2129,131511.08161860082
2130,137573.26110974018
2131,214158.58506542796
2132,191198.16509993337
2133,135563.37503875082
2134,151571.76967335722
2135,130368.3252243551
2136,165284.84640430612
2137,106856.65182385623
2138,109523.08341042962
2139,112189.51499700302
2140,98984.32999683
2141,104317.19316997679
2142,109269.13754504168
2143,146483.04725043234
2144,117776.32403553775
2145,94921.19615062293
2146,184839.71335006875
2147,213153.64202993325
2148,174924.9841738819
2149,87810.71191976054
2150,188139.97428922093
2151,140515.31941381568
2152,196256.43686646907
2153,164629.3361996131
2154,113216.13888461188
2155,134155.83235306002
2156,321450.7131918337
2157,201091.21342400598
2158,243489.3325177353
2159,253277.08876122817
2160,166808.52159663377
2161,199694.51116437232
2162,283623.6196750873
2163,218867.42400116197
2164,186489.3261641993
2165,233734.0975524137
2166,98730.38413144206
2167,174680.84342366
2168,219502.28866463184
2169,204392.50967404924
2170,226104.88116471833
2171,122093.40374713278
2172,109650.05634312358
2173,222941.39827342617
2174,269021.7324152806
2175,241849.52481877076
2176,221406.8826550414
2177,259614.89496986964
2178,218613.47813577403
2179,141668.91623411851
2180,258493.81942773808
2181,178109.11260639722
2182,193218.89159697978
2183,167443.3862601036
2184,111681.62326622714
2185,104190.22023728283
2186,116125.67591051612
2187,114855.94658357641
2188,150535.3406705823
2189,440307.1833085568
2190,171390.38759967382
2191,171390.38759967382
2192,103058.3042690942
2193,137214.02316377242
2194,86911.06096484564
2195,121596.35244241398
2196,125902.5917279519
2197,137076.20980502135
2198,205927.025292434
2199,207936.91136342337
2200,170607.90446228685
2201,133520.96768959018
2202,186616.2990968933
2203,146080.44760023622
2204,210222.42415191486
2205,147487.99028592702
2206,142038.99460614333
2207,180363.13942760846
2208,269021.7324152806
2209,235627.85111676616
2210,134547.59157719905
2211,120199.6501827803
2212,111427.67740083918
2213,94910.35572456583
2214,183294.35730562688
2215,119310.8396539225
2216,212380.96400771235
2217,96582.68470170166
2218,176321.68643351557
2219,136706.13143299654
2220,82731.79461200169
2221,234368.96221588357
2222,234115.01635049563
2223,274248.2681969566
2224,225723.9623666364
2225,201842.21059411272
2226,209090.5081837262
2227,215703.94110986977
2228,189790.62241424256
2229,220645.04505887756
2230,177728.1938083153
2231,199313.59236629042
2232,184457.75924109577
2233,154111.22832723666
2234,177474.24794292735
2235,207312.88712601058
2236,214042.45255879106
2237,244008.06467456828
2238,195769.1906769163
2239,142165.9675388373
2240,176088.38610935077
2241,125394.69999717601
2242,105079.03076614063
2243,151433.95631460618
2244,128960.78253866431
2245,159445.1268112745
2246,120315.78268941716
2247,133287.66736542538
2248,107121.43811530127
2249,80319.30889081623
2250,85906.11792935096
2251,197271.18501712978
2252,196139.26904894112
2253,170363.76371206497
2254,209725.37284719603
2255,212264.83150107547
2256,191822.1893373461
2257,247181.35268102653
2258,145350.09597135265
2259,203122.78034710954
2260,116252.64884321009
2261,174818.65678241107
2262,201727.11339836693
2263,308393.1466655778
2264,261011.59722950333
2265,153836.63692062558
2266,229797.9366389006
2267,317653.40094796265
2268,253911.95342469803
2269,157666.47044266784
2270,182426.19231799225
2271,205916.1848663769
2272,209206.64069036307
2273,144080.36664441292
2274,196911.94707116205
2275,180024.5470228639
2276,162745.38775042671
2277,202477.07525758262
2278,153582.6910552376
2279,89080.44124670025
2280,119564.78551931045
2281,194880.3801480585
2282,194880.3801480585
2283,111681.62326622714
2284,97195.86851305733
2285,159074.01312835864
2286,98476.43826605412
2287,225216.07063586052
2288,209725.37284719603
2289,294554.1323128259
2290,331873.33409879636
2291,287929.85896062525
2292,284904.18942808406
2293,318668.1490986233
2294,314340.22896097123
2295,315885.58500541304
2296,267878.9760210349
2297,261276.38352094835
2298,223438.44957814494
2299,308996.5253617674
2300,297463.66933873016
2301,225470.01650124846
2302,199567.53823167834
2303,213153.64202993325
2304,226739.7458281882
2305,199314.62767718147
2306,199314.62767718147
2307,198054.7034654078
2308,222433.50654265026
2309,225353.88399461162
2310,193229.7320230369
2311,203514.53957124855
2312,206190.77627298798
2313,189663.6494815486
2314,179759.76073141882
2315,184457.75924109577
2316,216327.96534728256
2317,162999.33361581463
2318,185600.5156353415
2319,179505.8148660309
2320,154365.17419262457
2321,226877.55918693927
2322,185865.30192678657
2323,167200.2808207728
2324,169094.03438512527
2325,188266.94722191492
2326,171633.49303900468
2327,211492.15347885454
2328,217459.8813154712
2329,209217.48111642015
2330,203376.72621249748
2331,288056.8318933192
2332,354971.567423042
2333,291992.9928068323
2334,266979.32506612
2335,243743.27838312325
2336,286406.18376829755
2337,168459.1697216554
2338,190425.4870777124
2339,189409.70361616064
2340,305230.6990851766
2341,210253.9101191951
2342,189917.59534693652
2343,185854.46150072946
2344,245658.7127995899
2345,226993.69169357614
2346,164523.00880814227
2347,164142.09001006038
2348,222168.72025120523
2349,217872.28608083335
2350,233342.3383282747
2351,226242.6945234694
2352,239066.9607255605
2353,274343.7551623703
2354,112697.4067277789
2355,118157.24283361966
2356,111935.56913161508
2357,183315.00284685005
2358,225723.9623666364
2359,164259.2578275883
2360,117025.32686543101
2361,105079.03076614063
2362,312446.47539661883
2363,135182.4562406689
2364,137467.9690291604
2365,200086.27038851133
2366,171263.41466697986
2367,223830.20880228395
2368,196784.97413846807
2369,221925.61481187437
2370,185219.5968372596
2371,194361.64799122553
2372,167062.4674620217
2373,254673.79102086186
2374,294543.2918867688
2375,223693.43075442393
2376,294543.2918867688
2377,342168.9820730651
2378,119299.9992278654
2379,270280.6213161632
2380,110411.89393928742
2381,137457.12860310328
2382,199059.64650090245
2383,227512.4238504091
2384,258102.06020359907
2385,133414.64029811934
2386,106602.70595846829
2387,113586.2172566367
2388,180532.43875363978
2389,139880.45475034585
2390,154228.39614476459
2391,95429.08788139881
2392,86540.98259282083
2393,147000.74409637426
2394,126939.02073072681
2395,207164.23334120246
2396,147487.99028592702
2397,182786.465574851
2398,118802.94792314662
2399,88075.49821120559
2400,88583.38994198147
2401,106105.65465374949
2402,149530.39763508766
2403,162226.65559359372
2404,157158.57871189195
2405,132251.23836265045
2406,122358.1900385778
2407,101015.89691993354
2408,106729.67889116224
2409,118284.21576631363
2410,161063.25365812483
2411,120580.56898086221
2412,152185.98879560395
2413,127426.26692027957
2414,119553.94509325334
2415,162226.65559359372
2416,123881.86523090547
2417,105079.03076614063
2418,90477.14350633393
2419,138081.15284051606
2420,90477.14350633393
2421,182151.60091138116
2422,120834.51484625015
2423,190679.43294310037
2424,192436.4084595928
2425,377593.3949837921
2426,218254.24018980633
2427,167803.65951696242
2428,173781.1924687451
2429,85779.14499665699
2430,93905.41268907115
2431,130219.67143954692
2432,105079.03076614063
2433,121585.51201635688
2434,130727.56317032281
2435,147868.90908400892
2436,90477.14350633393
2437,113216.13888461188
2438,91873.84576596762
2439,125405.54042323312
2440,137584.10153579724
2441,133277.86225025932
2442,126294.35095209091
2443,139626.50888495788
2444,152577.74801974295
2445,117903.2969682317
2446,192446.21357475888
2447,219629.2615973258
2448,151032.3919753011
2449,129457.8338433831
2450,204138.56380866133
2451,145456.42336282347
2452,306224.80169461423
2453,126421.32388478488
2454,231078.5063918974
2455,168587.17796524044
2456,155233.33918025927
2457,156396.74111572813
2458,129457.8338433831
2459,115755.5975384913
2460,151932.042930216
2461,110401.05351323032
2462,154090.58278601352
2463,166163.85181799787
2464,251615.60021014945
2465,147741.93615131493
2466,109639.2159170665
2467,143678.80230510788
2468,143572.47491363704
2469,157656.6653275018
2470,246546.48801755666
2471,190394.00111043217
2472,249828.1740372678
2473,161602.63135618094
2474,183061.05698146208
2475,260874.8191816433
2476,166290.82475069186
2477,99873.1405256878
2478,187876.22330866696
2479,100634.97812185163
2480,124145.61621145945
2481,105079.03076614063
2482,113724.03061538778
2483,86921.90139090274
2484,123247.0005674356
2485,88826.4953813123
2486,147614.96321862098
2487,322741.0880599965
2488,168830.2834045713
2489,137965.02033387916
2490,122347.34961252072
2491,99746.16759299382
2492,187886.028423833
2493,162872.36068312067
2494,201599.1051547819
2495,161211.907442933
2496,293283.36767499516
2497,179485.16932480774
2498,82731.79461200169
2499,92762.65629482541
2500,156915.47327256112
2501,112940.51216710976
2502,130462.77687887778
2503,137086.01492018742
2504,195493.56395941417
2505,243246.22707840445
2506,204265.5367413553
2507,266355.3008287072
2508,204265.5367413553
2509,190933.37880848828
2510,185092.6239045656
2511,186373.19365756246
2512,222549.63904928713
2513,232453.5277994169
2514,264187.99116863473
2515,102793.51797764914
2516,160713.82082732316
2517,98730.38413144206
2518,112316.48792969697
2519,232453.5277994169
2520,217216.77587614034
2521,209217.48111642015
2522,228517.3668859038
2523,86540.98259282083
2524,124780.4808749293
2525,122748.91395182576
2526,105079.03076614063
2527,88191.63071784245
2528,84636.38860241126
2529,82731.79461200169
2530,84128.49687163538
2531,207058.94126062267
2532,239944.9308283612
2533,214169.42549148502
2534,196774.13371241099
2535,273835.86343159445
2536,247563.30678999948
2537,204266.57205224634
2538,182045.27351991032
2539,176215.35904204476
2540,163507.2253465905
2541,183949.8675103199
2542,189663.6494815486
2543,122358.1900385778
2544,141658.07580806143
2545,144567.6128339657
2546,153212.61268321282
2547,105586.92249691651
2548,217195.09502402617
2549,173411.1140967203
2550,672044.6612120024
2551,139626.50888495788
2552,125405.54042323312
2553,171390.38759967382
2554,115881.53516029422
2555,113343.11181730585
2556,101026.73734599064
2557,82731.79461200169
2558,232294.03358855163
2559,153582.6910552376
2560,189928.43577299363
2561,142927.80513500114
2562,155360.31211295322
2563,158534.6354303025
2564,182288.37895924118
2565,159180.34051982948
2566,186986.37746891813
2567,166681.54866393982
2568,171104.95576700565
2569,183568.94871223797
2570,136198.23970222066
2571,177463.40751687027
2572,163508.26065748156
2573,209979.318712584
2574,371245.7836599846
2575,127299.29398758558
2576,197916.89010665673
2577,226739.7458281882
2578,107121.43811530127
2579,141287.99743603662
2580,216951.98958469531
2581,109269.13754504168
2582,130611.43066368594
2583,231448.58476392223
2584,190055.4087056876
2585,171379.54717361674
2586,212900.7314754364
2587,182299.21938529826
2588,89588.33297747614
2589,133785.7539810352
2590,215703.94110986977
2591,253520.19420055902
2592,209090.5081837262
2593,223703.23586959
2594,152079.66140413313
2595,191706.05683070925
2596,269159.54577403166
2597,183949.8675103199
2598,270925.2910947992
2599,226231.85409741232
2600,261774.4701365582
2601,161720.83448459994
2602,111681.62326622714
2603,129468.6742694402
2604,111681.62326622714
2605,111681.62326622714
2606,161984.5854651539
2607,166808.52159663377
2608,185833.81595950632
2609,154852.42038217734
2610,104581.97946142184
2611,177199.6565363163
2612,122601.29547790866
2613,107121.43811530127
2614,85652.17206396302
2615,189293.5711095238
2616,133531.8081156473
2617,201197.54081547682
2618,210488.24575425094
2619,229660.12328014954
2620,188266.94722191492
2621,206804.9953952347
2622,220137.15332810167
2623,226221.0136713552
2624,275497.35198267316
2625,305325.15073969925
2626,143064.58318286116
2627,177992.98009976035
2628,371509.5346405385
2629,385708.8222501491
2630,278152.9431431894
2631,306721.85299933294
2632,340644.27156984643
2633,242749.17577368565
2634,248579.09025155124
2635,143435.69686577702
2636,199937.61660370318
2637,141023.21114459157
2638,288956.4828482341
2639,254313.51776400307
2640,134684.36962505907
2641,84001.5239389414
2642,205292.16062896416
2643,111681.62326622714
2644,146345.23389168127
2645,103809.3014392009
2646,123881.86523090547
2647,111681.62326622714
2648,160851.63418607422
2649,149138.63841094862
2650,159074.01312835864
2651,179505.8148660309
2652,292881.8033356901
2653,230559.77423506443
2654,185081.78347850856
2655,262303.0074085572
2656,244251.17011389913
2657,260133.62712670263
2658,280703.242223126
2659,267487.21679689584
2660,263551.0558833828
2661,252653.0645238154
2662,251129.38933148776
2663,237659.41803986972
2664,223830.20880228395
2665,269678.27793086466
2666,236654.47500437504
2667,179505.8148660309
2668,184076.84044301385
2669,162999.33361581463
2670,265455.6498737923
2671,184076.84044301385
2672,198308.64933079574
2673,216973.6704368095
2674,221671.66894648643
2675,170120.65827273414
2676,197535.9713085748
2677,234485.09472252044
2678,280586.07440559805
2679,245531.73986689592
2680,278290.75650194054
2681,326656.6034322864
2682,310277.0951147642
2683,430160.18911909615
2684,280819.37472976284
2685,350030.4634740342
2686,244008.06467456828
2687,237162.36673515092
2688,185600.5156353415
2689,187388.97711911422
2690,351447.811274891
2691,212518.77736646342
2692,118030.26990092569
2693,172395.3306351685
2694,116633.567641292
2695,208709.58938564427
2696,195885.32318355318
2697,227882.50222243392
2698,214423.371356873
2699,202625.72904239074
2700,179643.62822478198
2701,162237.4960196508
2702,98476.43826605412
2703,174162.111266827
2704,157275.7465294199
2705,97968.54653527823
2706,88445.5765832304
2707,120961.48777894412
2708,103047.46384303708
2709,88826.4953813123
2710,92508.71042943747
2711,330603.6047718567
2712,353458.73265677143
2713,179125.93137884003
2714,180405.4658209458
2715,218624.31856183114
2716,162248.33644570792
2717,209725.37284719603
2718,193726.78332775566
2719,176596.27784012666
2720,164015.1170773664
2721,106475.7330257743
2722,167284.92736012943
2723,127437.10734633665
2724,87048.87432359671
2725,106475.7330257743
2726,117903.2969682317
2727,193345.86452967374
2728,161962.90461303975
2729,125383.85957111893
2730,131489.40076648665
2731,107121.43811530127
2732,135944.29383683275
2733,154979.3933148713
2734,209715.56773203
